,MSE,R2,cvMSE,n_components
QIAN880136,0.19755196505668313,0.9629472817678093,0.4409882927526442,6
SNEP660104,0.24513179746914848,0.95402323930937,0.4409923856862022,4
QIAN880116,0.22519609124725898,0.9577623674177008,0.4414123997550699,6
MAXF760103,0.22905361271125008,0.9570388531978403,0.44163422774053096,7
QIAN880104,0.23775207965585565,0.955407374388414,0.44233145081311953,6
NAKH900105,0.21065184302690226,0.9604902771656665,0.44244147730176203,7
NAKH920108,0.18386728212331338,0.9655139720089392,0.4424467307460261,10
JANJ780102,0.1932250025445902,0.9637588440456931,0.4440565454166347,10
KANM800101,0.22673256520487656,0.9574741873603353,0.44467814511135867,5
PARS000101,0.18011474042684775,0.9662177962917996,0.4448132022213708,8
FAUJ880108,0.24566231658189294,0.9539237354892199,0.4458985677090689,3
PALJ810114,0.21552863316949264,0.959575589574586,0.446642590658544,9
PALJ810113,0.24863296984706906,0.9533665616926013,0.44682451715050747,4
LEVM780101,0.2160365329052248,0.9594803282300942,0.4468477076512838,7
PRAM900102,0.2160365329052248,0.9594803282300942,0.4468477076512838,7
CHOP780209,0.26406645574389165,0.9504718671037048,0.4469471704191313,5
TANS770103,0.2941122618567973,0.944836495227545,0.44706214366449903,4
OOBM850104,0.2391938820424816,0.9551369508694031,0.4470748922430303,5
BLAS910101,0.2509680194714104,0.9529286013019563,0.4480863985317047,5
GUYH850101,0.18347517809165273,0.9655875147863986,0.4481576114046514,10
GEIM800106,0.16304175833320786,0.9694199937223206,0.44874440744525035,10
QIAN880110,0.21683993234756518,0.9593296431525937,0.4488398126017258,6
KARS160115,0.2191499521015381,0.9588963773481752,0.44921199114785426,7
FUKS010101,0.24561857435921797,0.953931939752089,0.44941256852552414,8
RACS820106,0.22393326365306546,0.9579992225409087,0.44954425911540963,6
PTIO830101,0.16043349196700749,0.9699091984675813,0.4502934256588758,10
WOLR810101,0.20593410223507666,0.9613751335638394,0.4513061801649758,10
ARGP820103,0.2139189457710412,0.9598775014973533,0.4518038610954058,7
KARP850101,0.2229227673308152,0.9581887505746708,0.45187187995298533,6
PONP930101,0.22386012834627045,0.9580129397515411,0.45268058457558985,6
AURR980107,0.24779704749707457,0.9535233467455339,0.4528689566162126,5
RICJ880108,0.3024538031296801,0.9432719611652407,0.45319865065550186,2
RACS820111,0.2528974850852108,0.9525667119848527,0.4532898134558568,5
CEDJ970104,0.24325923795894142,0.9543744553546512,0.4536681696927487,4
RACS770103,0.24587381287906604,0.9538840673811145,0.4539371365322886,6
DESM900102,0.19166175978446875,0.9640520448422667,0.4542159060444786,10
CHOP780210,0.25381363942265217,0.952394878672475,0.45500884900772026,4
FAUJ880106,0.23928289300819744,0.9551202560304968,0.45542771516338343,5
CHOP780202,0.25610016673919417,0.9519660190943597,0.45562671357742923,4
QIAN880108,0.22407533092009219,0.9579725764965951,0.45747716067559613,5
KUMS000102,0.21862445431448552,0.9589949393717405,0.45803862094129555,7
FASG760104,0.16942240947404238,0.9682232429393485,0.4582103768586416,8
GUYH850103,0.21821905401633093,0.959070975988306,0.45827381099147724,7
RICJ880116,0.2540973751670513,0.9523416613805761,0.45899710701092195,4
NAKH900112,0.20861770789705258,0.9608717982292049,0.45915791199376504,7
QIAN880124,0.16859747356485708,0.9683779673825799,0.46173308241789973,9
ISOY800102,0.1862549024652369,0.9650661514886555,0.46187407373232436,8
CHOP780206,0.23951104367046727,0.9550774642404929,0.4624111803402117,6
QIAN880139,0.1866417884954212,0.9649935873961633,0.46265898761367524,8
OOBM850102,0.26758956181677823,0.9498110756173567,0.4633566212013389,5
CRAJ730101,0.22361952312388023,0.9580580675107504,0.4634633904169721,7
MAXF760104,0.283814335213671,0.9467679676589837,0.4649539315791814,4
OOBM850101,0.15121658039104952,0.9716379164152716,0.46541200604983696,9
RADA880107,0.2253976894536792,0.957724555789067,0.4656564280318698,9
TANS770107,0.1813835121720275,0.965979826287494,0.46573093487878464,10
RICJ880103,0.2141123444576611,0.9598412277653267,0.4673281900841696,7
DAYM780201,0.17202072362730023,0.9677359048246821,0.4680011858679022,9
QIAN880129,0.2543096506806137,0.9523018471231509,0.4689425803155245,4
QIAN880117,0.25248554434637177,0.9526439753222241,0.47036147300592973,4
CHAM830102,0.2104658751759788,0.9605251571749772,0.4704564620509242,7
CORJ870106,0.15789929965434765,0.9703845099314801,0.4707960063266353,10
PUNT030101,0.22602685797925237,0.9576065493491314,0.47152502556762094,7
MEIH800101,0.21630500378659265,0.9594299740059891,0.4716803716322123,7
PALJ810112,0.18906748717010785,0.964538624928523,0.4725543228561164,7
QIAN880137,0.21450908541293678,0.9597668152894863,0.4731331155545574,7
MIYS990105,0.22777697407782121,0.9572782987105953,0.4731753096043605,6
CHOP780215,0.20324639255717047,0.9618792386450357,0.473687266134183,9
LEVM760104,0.2684077216812632,0.9496576220846674,0.4741789989058291,5
QIAN880102,0.2207639686263606,0.958593653457278,0.4742565785195385,6
GOLD730101,0.18961466354274628,0.9644359968835281,0.4745298019787146,7
WIMW960101,0.29012618765005765,0.9455841207163249,0.4766167029558477,5
CHOP780204,0.15516326207182174,0.970897679363072,0.47697432834246417,10
RICJ880105,0.19974554056061478,0.9625358561712839,0.47856159337961107,6
TANS770104,0.2715215524574129,0.9490735940071017,0.48028471646244075,4
QIAN880114,0.21869756239748123,0.9589812272671864,0.4807315980995105,5
GEIM800101,0.24327755565461628,0.95437101969955,0.48089441892258433,6
ZIMJ680105,0.18652392570409618,0.9650156936647382,0.48140139147518085,10
RICJ880114,0.20660461377880793,0.9612493728542754,0.4817761464663962,6
GEIM800104,0.2382383802702838,0.9553161641610828,0.4817897866546422,7
VASM830101,0.2475146810601027,0.9535763072110212,0.4820111988555358,4
QIAN880130,0.2126240691063169,0.9601203677234104,0.4820266497009341,8
YANJ020101,0.19914848543654035,0.9626478394424959,0.48410072166712814,10
CHOP780208,0.1796761839998874,0.9663000516503449,0.48493347494373384,9
BEGF750101,0.2059158659447219,0.9613785539506117,0.4855395514711739,7
QIAN880123,0.250850897330907,0.9529505686545442,0.4855617268488809,4
SNEP660102,0.28580071280930347,0.9463954039675389,0.4856147414338971,4
KARS160121,0.24018814224722718,0.954950468071293,0.4859152951665362,7
RACS820107,0.1929195417086171,0.9638161360816546,0.48602057831011203,7
VINM940104,0.2579885439601708,0.9516118362895223,0.48676985818915813,5
SUEM840101,0.22180088181724908,0.9583991706927952,0.48713410055490786,6
ZIMJ680103,0.20443603270967842,0.9616561105108462,0.48728762351075466,10
NADH010107,0.18369575070208438,0.9655461443308745,0.48757223742197414,8
TANS770106,0.18193997524181563,0.9658754564356145,0.4880684273450798,8
FASG760102,0.23469846947907466,0.9559801075294828,0.48853259068051574,6
OOBM770101,0.22650984274444264,0.9575159610403291,0.4900247488843904,9
QIAN880101,0.21400971410229636,0.9598604770481081,0.49023443651029663,5
RACS820108,0.2305240321436037,0.956763062284323,0.49079348680656093,6
AVBF000106,0.20187665899548793,0.9621361449820577,0.4908153768514171,7
NAGK730103,0.2610778495523122,0.951032408139537,0.490863315625069,6
WERD780102,0.18195674229570008,0.9658723116178801,0.4912011991891969,9
LEVM780104,0.21512135926441942,0.959651977603648,0.4917709769158344,9
OOBM850105,0.29635081327279167,0.9444166339781703,0.49204382236532307,3
