,MSE,R2,cvMSE,n_components
LEVM780103,0.06509878530084791,0.5454337724830515,0.1121783130475574,10
QIAN880125,0.07397670341966991,0.48344180552349714,0.11219555792357719,8
CHOP780205,0.06392021826502962,0.5536633695311668,0.11221691496747935,10
KARS160114,0.053444853269106876,0.6268098518511322,0.11223176521978825,10
GUOD860101,0.08222020483886056,0.42587978920729885,0.11238959356661098,5
MEEJ800102,0.06464161623486052,0.5486260535172205,0.11240584648905468,9
PARJ860101,0.08435042114126867,0.41100509709275723,0.11254349163053778,4
CORJ870106,0.08823223824645651,0.3838994767764743,0.11263569493474945,3
FUKS010101,0.07912801343646111,0.4474716787341645,0.11279965728746674,6
GRAR740103,0.0750643574239022,0.4758470282129421,0.11324706673876601,7
GEIM800105,0.05852650654516312,0.5913261181904991,0.11335233794313984,9
KANM800104,0.07848862972044088,0.4519363126345347,0.11390227582269966,4
CHAM820101,0.05105109371064923,0.643524791262706,0.11395300458623436,10
GUYH850104,0.08236323878868393,0.4248810239818406,0.1143622092099216,4
QIAN880128,0.0824325465722364,0.42439706752149475,0.11440010747149658,5
QIAN880135,0.0555052476229886,0.6124227064641194,0.11449232884100921,10
CHOP780213,0.08228697631007022,0.42541354309174906,0.11453536574780702,7
GUYH850105,0.08266021652624378,0.4228073132482958,0.11466222963470969,4
JANJ790102,0.08653098112454964,0.3957788694313089,0.11490203453158469,4
FUKS010108,0.06639533529006654,0.536380334163695,0.11521615632736008,9
MUNV940104,0.06658203279956063,0.5350766787700447,0.1153067682316162,10
BASU050103,0.08201384330365098,0.42732075287707105,0.11531039095723043,6
JANJ790101,0.08247425602684441,0.4241058223109224,0.11560115768162223,4
FAUJ880109,0.08269370857022283,0.42257344786950213,0.11573042680712671,3
NISK800101,0.08531123258555447,0.4042960251559201,0.11593601162344666,4
NISK860101,0.07741367613970465,0.4594424065146726,0.11606697205236313,6
PONP800108,0.08278679552866215,0.4219234482215326,0.11608344764466434,4
NAKH920108,0.08803274625154799,0.38529247240805675,0.11617877213986297,5
QIAN880121,0.07362170191137854,0.48592067967823094,0.11641168901764307,7
RADA880102,0.08658195701305729,0.39542291935902785,0.11645561725624945,4
OLSK800101,0.0855497889688533,0.40263025405581276,0.11646532983130453,3
KARS160107,0.05974146321235832,0.5828424227382539,0.11654443625895687,8
VINM940101,0.07067887843502504,0.5064695756324678,0.11670373026670947,5
FASG760101,0.06190525435035173,0.5677332871347751,0.11673144310734898,9
PONP800105,0.07332650531617049,0.48798195320337345,0.11677645293455605,6
PALJ810104,0.08496656766472081,0.40670272187225254,0.11681591830204854,4
KARP850103,0.08721436828994691,0.3910069720099896,0.11683082882042768,5
MITS020101,0.0912642863432492,0.36272755077755636,0.11691217110752541,2
BASU050101,0.08872351999066169,0.38046899665185696,0.11703421900953097,5
PALJ810112,0.08270338865501407,0.4225058546017435,0.1170678780399799,5
CHAM830101,0.0686532157259565,0.5206141998620546,0.1170997216549492,10
ZIMJ680105,0.086309242921971,0.39732720397820953,0.11718589883877395,4
KARS160113,0.061954371008319985,0.5673903195384107,0.11723384615340952,10
LEVM760102,0.07328349516120464,0.4882822808331041,0.11723875294637938,7
LEVM760103,0.07977698499981327,0.44294009563387404,0.11724293900358007,9
CHOC760103,0.08643927685150053,0.3964192141820516,0.11727362250155285,3
CHOP780209,0.0643360656200727,0.5507596262042944,0.11753308276335055,10
RADA880107,0.08430173378308278,0.4113450670113362,0.11779806723050446,4
NAKH920104,0.08539450186013903,0.4037145795906756,0.1178699027591225,4
FINA770101,0.06967143258049466,0.5135042823386695,0.11814354818075316,10
BROC820101,0.08937778527683299,0.37590044899684705,0.11823202244490341,4
SUEM840102,0.09172038760373913,0.3595427259242434,0.11831579180449547,4
WOLS870101,0.0858094805818296,0.40081690168244855,0.11834794088790394,5
LIFS790102,0.08475589808934013,0.40817376735629396,0.1184869315040954,5
WOLS870103,0.08515142249485554,0.40541193338235526,0.11859921135721792,4
FUKS010105,0.08641452640206497,0.39659203950248234,0.11862066851725708,5
KARS160115,0.05298531736037613,0.6300186598722796,0.11874723261575917,10
AURR980103,0.07802002976323344,0.4552084123177774,0.11884411786122609,7
PLIV810101,0.08702621200809249,0.39232081359445103,0.11884662825712271,4
VINM940103,0.0855336981550565,0.40274261161350744,0.11891423948535258,4
FUKS010111,0.0774658306456087,0.4590782264936898,0.11893795761173638,8
JANJ780101,0.08322555061258748,0.4188597467656282,0.11896175656322774,6
FUKS010107,0.08187588118444224,0.42828410295770836,0.11901581192530733,6
PTIO830102,0.08882367187628064,0.3797696646349211,0.11909089179720991,3
KARS160103,0.068083252615301,0.5245940894995825,0.11911302339609382,6
QIAN880120,0.08490966477320996,0.4071000585139326,0.11916220065479706,6
NAKH900107,0.09106773045137832,0.3641000444400889,0.11930654357348429,2
MIYS850101,0.08792986707841739,0.38601084829485577,0.11933101802894763,5
AURR980119,0.07928087018622293,0.4464043237018299,0.11940015987592885,4
RADA880104,0.08726726779553928,0.3906375898689326,0.11950921573474474,4
JOND750101,0.0688543470387225,0.519209757342013,0.11957387656828852,9
MUNV940103,0.08144777724213238,0.431273430533355,0.11964047691052788,5
NADH010106,0.08538929610494532,0.40375092989258754,0.11964647581505786,6
PALJ810115,0.06579287194520027,0.5405871636556354,0.11969307355964506,10
BASU050102,0.09063881369332064,0.3670950476759872,0.11971691821793551,4
KARS160117,0.05414352040365456,0.6219312587687313,0.11980404923633348,10
KARS160104,0.06859384169704802,0.5210287917505005,0.11983034296924185,6
JUKT750101,0.08095796383410288,0.43469365768576995,0.11991547984432753,7
FINA910101,0.08948654265922322,0.37514102725342624,0.12006637203102703,4
HUTJ700103,0.09234837550086433,0.35515766577291696,0.12019250515513898,4
ZHOH040101,0.07535751400721843,0.47379999950827467,0.1205141764468081,7
AURR980106,0.08472562927569921,0.4083851258380933,0.12055492035568582,6
NAKH920107,0.08610040948854226,0.39878542820734686,0.12061037074263983,2
KARS160105,0.08655036859955073,0.3956434922298513,0.12069524220174097,4
CEDJ970103,0.09379857480819094,0.34503133814279807,0.12074342145304326,3
FASG760103,0.07937571375052903,0.4457420581767262,0.12081145476203854,6
CIDH920104,0.08601900391401317,0.3993538600873202,0.12081484653407668,4
NADH010101,0.08846919326586009,0.3822448875431468,0.12098899331865316,5
ROBB760107,0.09521372983247321,0.33514971473359345,0.12108425234343764,3
HOPA770101,0.07949884458133136,0.4448822707476646,0.12110609942144453,5
OOBM770105,0.05905275477948037,0.5876514770507982,0.12113024221658489,8
EISD840101,0.08494552460324455,0.40684965956128105,0.12113054914192097,6
LEVM780105,0.0885760506476441,0.3814987329613767,0.12118076165190003,4
MAXF760104,0.08653255301811852,0.3957678933474026,0.12123666711328684,7
TANS770106,0.08487307101676483,0.4073555822651219,0.12125895064708343,5
RADA880105,0.06869141884930104,0.5203474383613933,0.12152870791715542,10
NAKH900109,0.09361695185588118,0.34629955935277,0.12167510261024839,3
CHOC760104,0.09033877202788256,0.3691901529429408,0.12205165276764278,4
KRIW710101,0.08856192772745218,0.3815973492799991,0.12214683407834329,6
ROSM880102,0.08594931413712947,0.3998404838980122,0.12216999135432312,6
NAKH900106,0.08843014637952994,0.3825175407997836,0.12217828005369291,3
EISD860102,0.0885610957236311,0.38160315892508667,0.12220036371766614,6
TANS770103,0.08978317116115413,0.37306975513254714,0.1223252778910264,6
CHOC760102,0.06667797614352707,0.5344067337976365,0.12249686663207075,10
KARP850101,0.09258279779653875,0.353520761826121,0.12262220342164021,3
OOBM850104,0.09248620937359474,0.35419521120081454,0.122647806927634,5
GARJ730101,0.07902266387498341,0.4482073046373234,0.12272320391606564,5
BROC820102,0.09016087186189352,0.37043237899914994,0.12281838603642359,4
KARS160101,0.08737373939018424,0.38989412912858545,0.12286037856529113,3
HUTJ700102,0.08816443451266957,0.38437293088681845,0.12291098039843082,3
HARY940101,0.09214315017499357,0.35659069561734313,0.12293392504916105,3
PONJ960101,0.09362056880285356,0.3462743032449521,0.12307199723465916,2
CIDH920105,0.08928130586036254,0.37657413721046473,0.1232130190347605,5
KARS160102,0.0882081676372672,0.3840675549666074,0.12322093812921549,3
QIAN880113,0.09582749152126264,0.33086399213250206,0.12334012457365924,4
ISOY800107,0.08511274225338994,0.40568202646260565,0.12334724868347353,4
NAGK730102,0.09024690004762628,0.3698316687452189,0.12341322727320754,6
KARP850102,0.08176806872604257,0.42903692656674464,0.12347204742936783,7
CHAM830108,0.08880165322837523,0.3799234145653866,0.12353832997056187,2
OOBM850103,0.08766952889445623,0.3878287154887663,0.1235425164645502,5
ROBB760104,0.08445868356188486,0.41024913152605846,0.1237844391023771,5
PTIO830101,0.06515504186200069,0.5450409489816894,0.12380004042569621,10
SNEP660103,0.07722727861510335,0.4607439671994832,0.12385379669129393,6
ROSM880101,0.08149671056596056,0.43093174310693616,0.1239412209565766,7
QIAN880119,0.07025396925735991,0.5094365950789281,0.12403537593081244,8
DAYM780201,0.0916548640754216,0.36000025801095203,0.12413889322399851,4
RICJ880108,0.0869752992542187,0.39267632281561327,0.12426588833134558,6
ARGP820101,0.0653831058928641,0.5434484429823411,0.12429652712100399,9
QIAN880134,0.06673979329151344,0.5339750823063504,0.12429919516214158,9
AVBF000101,0.09610667845706297,0.3289145094871305,0.12433046365868827,3
FUKS010106,0.09013167028513407,0.37063628527057635,0.12433183909638135,3
BIOV880101,0.09163896646732542,0.36011126646841296,0.12473684018765971,5
BULH740102,0.07037587236764416,0.5085853804716447,0.12476475145803549,9
KIMC930101,0.09243560558401073,0.354548563012572,0.12507255149176386,5
NAKH900110,0.09290414394360683,0.35127689344785895,0.12519734289304174,3
VINM940102,0.0943298747169953,0.3413214226027589,0.12521988432985193,4
NAKH900104,0.09309223180549156,0.34996352962050714,0.1253331822717412,2
ROBB760112,0.0808869399668229,0.4351895970687233,0.12538712902582266,8
PUNT030101,0.09516555122488993,0.3354861321919983,0.1254012194259849,3
FAUJ880106,0.088243184473001,0.3838230424024245,0.125491014807611,4
RACS820113,0.08240196942022655,0.4246105790420722,0.12578267906449983,9
RACS820106,0.09478523668219656,0.3381417600373263,0.1261876701938042,3
KARS160108,0.08632243409544192,0.3972350937808611,0.1262783095448732,6
SIMZ760101,0.09519618616200072,0.3352722171745627,0.1265164779862032,4
DIGM050101,0.09458398965281742,0.3395470105734323,0.1267020216815687,5
PALJ810103,0.06682687009575404,0.5333670498488328,0.12685118835367332,9
MEEJ800101,0.08937068242350536,0.3759500461932743,0.12695108732482327,5
BUNA790101,0.09047669381838665,0.3682270844661314,0.12695905138209254,8
AURR980104,0.0939729715986978,0.3438135751571233,0.1270653406910999,4
CHOP780202,0.09129624585092307,0.362504386662136,0.1270900657331143,5
KRIW790102,0.08883091711887367,0.3797190731749156,0.12715516584519942,4
KARS160121,0.09266236040785053,0.3529651988319997,0.12724160924054354,7
YUTK870101,0.09494658023175322,0.33701514410559696,0.12731741666997057,3
