,MSE,R2,cvMSE,n_components
AVBF000109_AVBF000109,0.06327950158552703,0.5581373111348804,0.08413416836153911,7
AVBF000109_BIOV880101,0.04712563414432882,0.6709351544221143,0.08421805161517469,10
AVBF000109_DAWD720101,0.04294902026246281,0.7000992564449215,0.08424409237062114,10
AVBF000109_RACS820108,0.048141903337065715,0.6638388368648942,0.08427100444790163,10
AVBF000109_CORJ870105,0.04613173389576211,0.677875276030086,0.08432646601172772,10
AVBF000109_NAKH920105,0.043336597172975784,0.6973929175590212,0.08435703084244679,10
AVBF000109_KARS160121,0.05192910445733709,0.6373938929518272,0.0843629554786289,10
AVBF000109_QIAN880118,0.05020147746590917,0.6494574188750923,0.08459485137207051,9
AVBF000109_KARS160107,0.04336924058335752,0.6971649779462936,0.08461151238272725,9
AVBF000109_FAUJ880105,0.048694796534413415,0.6599781415573452,0.08461729045492025,10
AVBF000109_RICJ880111,0.05161750759588142,0.6395696848527581,0.0846230214100398,10
AVBF000109_WOLR790101,0.04806899577409685,0.6643479295569169,0.08462622058478345,10
AVBF000109_KIMC930101,0.05227839134949719,0.634954922329617,0.0846789878353902,10
AVBF000109_NAKH900111,0.046805248605154295,0.6731723151497762,0.08496961401559118,10
AVBF000109_CHAM830107,0.056763364095603716,0.6036376384157585,0.08510746219918577,10
AVBF000109_RACS820112,0.05043009111752239,0.647861075031003,0.08516617961074764,9
AVBF000109_HUTJ700101,0.046305603759233246,0.6766611924254273,0.08519945535480135,10
AVBF000109_AVBF000103,0.049206404358664725,0.6564057302202777,0.08520035648516038,10
AVBF000109_YUTK870104,0.05742438486646565,0.5990219191403154,0.08527422328901897,10
AVBF000109_CHAM820101,0.04658813691583109,0.6746883440758058,0.08532599710817917,9
AVBF000109_RACS770102,0.05217766646335009,0.6356582554456094,0.08569911113929513,9
AVBF000109_NAKH920104,0.051358413188672035,0.6413788671087959,0.08576629368027203,10
AVBF000109_EISD860101,0.05412807707664567,0.6220390951110886,0.08577187679433566,9
AVBF000109_WERD780101,0.050339016177531455,0.6484970253287188,0.08578198844975542,10
AVBF000109_QIAN880117,0.04778621744792317,0.6663224898556734,0.0858555385041242,10
AVBF000109_KARP850102,0.05331444896668693,0.6277204278554167,0.08591932761081782,9
AVBF000109_EISD860103,0.04870627289044437,0.6598980054404803,0.08594615051596219,10
AVBF000109_FUKS010104,0.04603857949363267,0.6785257466180836,0.08599069854667626,10
AVBF000109_JANJ790102,0.048471995993475944,0.6615338941096338,0.08603042392737019,9
AVBF000109_RADA880101,0.04973287421154061,0.6527295415814696,0.08603114447699721,10
AVBF000109_KARS160119,0.05148025693696263,0.6405280670093622,0.08607765326902636,10
AVBF000109_MUNV940105,0.05161735927896965,0.6395707205073982,0.08619805049328388,9
AVBF000109_NAKH900101,0.04926156500569008,0.6560205591743076,0.08620298409422852,10
AVBF000109_KARS160108,0.04587847524503844,0.6796437088650992,0.086211757599757,10
AVBF000109_QIAN880112,0.05328165332585704,0.6279494304498914,0.08625723194991644,10
AVBF000109_MEIH800102,0.04980245884793682,0.6522436519367767,0.08628050138151863,9
AVBF000109_FASG760103,0.04861282135547349,0.6605505508222576,0.08635812165092786,10
AVBF000109_ROSM880101,0.049698655044965116,0.6529684842497099,0.08637388662958648,10
AVBF000109_JANJ780101,0.049480261701384996,0.6544934626014141,0.0864123914138219,9
AVBF000109_CRAJ730101,0.04939799432949103,0.655067912166283,0.08644742458580766,10
AVBF000109_MAXF760105,0.05093261334013821,0.6443521058555839,0.08653033422372344,10
AVBF000109_WILM950104,0.05119526981019001,0.6425180507319346,0.08655527905567151,10
AVBF000109_KARS160117,0.041602779804998075,0.7094996691139497,0.08658337577126049,10
AVBF000109_BEGF750102,0.05224311367832527,0.6352012562331775,0.08675497304612402,10
AVBF000109_WOLR810101,0.04737334373243588,0.6692054691067089,0.0867966925124525,10
AVBF000109_LEVM760105,0.04258584438568378,0.7026352098804529,0.08680963527416222,9
AVBF000109_BIOV880102,0.04867108146692455,0.6601437371013159,0.08695041323964961,9
AVBF000109_TSAJ990101,0.04724782612991042,0.6700819226811234,0.08695472033164041,9
AVBF000109_KARS160115,0.04401128720903387,0.6926817497082411,0.08697605447254454,10
AVBF000109_AURR980109,0.051754436578123744,0.6386135488725246,0.08700351420600445,10
AVBF000109_NADH010104,0.04512281916576935,0.6849202394741754,0.08701836375433356,10
AVBF000109_MAXF760106,0.05192041594364579,0.6374545623617576,0.08711364439939431,10
AVBF000109_CORJ870101,0.047050656996494813,0.6714586984342396,0.08722705615367601,10
AVBF000109_FUKS010105,0.04968363757502698,0.653073346953754,0.08726815252970112,10
AVBF000109_KARS160111,0.04788607870129115,0.6656251872407504,0.08738394771101994,10
AVBF000109_TANS770106,0.04923262494779965,0.6562226393341537,0.08745143620340481,10
AVBF000109_BUNA790103,0.053870088284437755,0.6238405571733012,0.08745448441352281,9
AVBF000109_KARP850103,0.048682573684675774,0.660063490226588,0.08753489548499357,10
AVBF000109_JOND920102,0.048931582665103605,0.6583247316256737,0.08757795221472259,9
AVBF000109_OOBM770101,0.047775233351022434,0.6663991886676063,0.08762327716714619,10
AVBF000109_PONJ960101,0.045950659546461395,0.67913966650191,0.08774666838268498,10
AVBF000109_FASG760105,0.05252687901176989,0.6332198039445074,0.08775054705065236,8
AVBF000109_RACS820110,0.05049267056443641,0.6474241006239947,0.08776384050423325,9
AVBF000109_BURA740101,0.054174678641566616,0.6217136896912394,0.08780897339350788,10
AVBF000109_COWR900101,0.04868066367149583,0.6600768273031816,0.08782242530702501,9
AVBF000109_TSAJ990102,0.04745810130965828,0.6686136311491586,0.08784627387122297,9
AVBF000109_RADA880106,0.049099974692955656,0.6571488981828393,0.08788205221523755,9
AVBF000109_AURR980116,0.05059063467000184,0.6467400452504088,0.08789096102409868,10
AVBF000109_ROSM880105,0.04700442060699868,0.6717815539383805,0.08789945146188433,10
AVBF000109_KRIW790103,0.04977192671363398,0.6524568491115618,0.08797574258067506,9
AVBF000109_KARS160104,0.04684517995771491,0.6728934859180287,0.08798628109972048,10
AVBF000109_QIAN880131,0.053761848213862075,0.6245963666760497,0.08803968351547593,10
AVBF000109_BAEK050101,0.04847837509659399,0.661489350654239,0.0881126565573945,10
